2966.0	12	7b52009b64fd0a2a49e6d8a939753077792b0554	fa35e192121eabf3dabf9f5ea6abdbcbc107ac3b
50075.0	12	fa35e192121eabf3dabf9f5ea6abdbcbc107ac3b	f1abd670358e036c31296e66b3b66c382ac00812
20920.0	12	f1abd670358e036c31296e66b3b66c382ac00812	d435a6cdd786300dff204ee7c2ef942d3e9034e2
7806.0	12	d435a6cdd786300dff204ee7c2ef942d3e9034e2	bc33ea4e26e5e1af1408321416956113a4658763
77481.0	12	bc33ea4e26e5e1af1408321416956113a4658763	ca3512f4dfa95a03169c5a670a4c91a19b3077b4
201.0	45	e6c3dd630428fd54834172b8fd2735fed9416da4	6c1e671f9af5b46d9c1a52067bdf0e53685674f7
72208.0	12	ca3512f4dfa95a03169c5a670a4c91a19b3077b4	511a418e72591eb7e33f703f04c3fa16df6c90bd
19100.0	45	6c1e671f9af5b46d9c1a52067bdf0e53685674f7	ee8b1d0ea22411ddb074dbd65f1665cf
24930.0	12	511a418e72591eb7e33f703f04c3fa16df6c90bd	76546f9a641ede2beab506b96df1688d889e629a
52.0	5081	3c26dffc8a2e8804dfe2c8a1195cfaa5ef6d0014	356a192b7913b04c54574d18c28d46e6395428ab
79.0	1587	16b06bd9b738835e2d134fe8d596e9ab0086a985	ee903e42a22411dda467ff8194c6b95d
105.0	4867	ee903e42a22411dda467ff8194c6b95d	b37f6ddcefad7e8657837d3177f9ef2462f98acf
75890.0	4867	b37f6ddcefad7e8657837d3177f9ef2462f98acf	ee8a3de4a22411dd874bf31dc846041d
115.0	4867	ee8a3de4a22411dd874bf31dc846041d	8e63fd3e77796b102589b1ba1e4441c7982e4132
82876.0	1587	ee903e42a22411dda467ff8194c6b95d	ee8a3de4a22411dd874bf31dc846041d
54.0	39	761f22b2c1593d0bb87e0b606f990ba4974706de	524e05dc77239f3a15dab766aaa59a9e432efde7
115069.0	1587	ee8a3de4a22411dd874bf31dc846041d	eeb1943ea22411dd8482fba3141f3ee0
261644.0	12	76546f9a641ede2beab506b96df1688d889e629a	a2e33d344f272e100d4a8efeabc7ae8a60a8ba7a
278259.0	45	ee8b1d0ea22411ddb074dbd65f1665cf	775bc5c30e27f0e562115d136e7f7edbd3cead89
1107.0	45	775bc5c30e27f0e562115d136e7f7edbd3cead89	40bd001563085fc35165329ea1ff5c5ecbdbbeef
60655.0	876	887309d048beef83ad3eabf2a79a64a389ab1c9f	fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f
74498.0	45	40bd001563085fc35165329ea1ff5c5ecbdbbeef	775bc5c30e27f0e562115d136e7f7edbd3cead89
101047.0	1587	eeb1943ea22411dd8482fba3141f3ee0	eeb366e2a22411ddad663356f84ff6df
102500.0	12	a2e33d344f272e100d4a8efeabc7ae8a60a8ba7a	95e815d1541bf6f358cfffbe66ab3af0d0c09d09
290256.0	4867	8e63fd3e77796b102589b1ba1e4441c7982e4132	ee8b1d0ea22411ddb074dbd65f1665cf
68.0	4867	ee8b1d0ea22411ddb074dbd65f1665cf	40f7c01f4189510031adccd9c604a128adaf9b00
88203.0	45	775bc5c30e27f0e562115d136e7f7edbd3cead89	ee8b1d0ea22411ddb074dbd65f1665cf
75412.0	4867	40f7c01f4189510031adccd9c604a128adaf9b00	ee903e42a22411dda467ff8194c6b95d
51.0	4867	ee903e42a22411dda467ff8194c6b95d	7320828c9153b2a9848d6bc45d3544236b22fc48
73680.0	4867	7320828c9153b2a9848d6bc45d3544236b22fc48	ee8a3de4a22411dd874bf31dc846041d
52.0	4867	ee8a3de4a22411dd874bf31dc846041d	8e63fd3e77796b102589b1ba1e4441c7982e4132
30325.0	4867	8e63fd3e77796b102589b1ba1e4441c7982e4132	ee903e42a22411dda467ff8194c6b95d
55.0	4867	ee903e42a22411dda467ff8194c6b95d	13682ac418603aa0966369d46bbf282f562acf47
176642.0	45	ee8b1d0ea22411ddb074dbd65f1665cf	775bc5c30e27f0e562115d136e7f7edbd3cead89
239.0	45	775bc5c30e27f0e562115d136e7f7edbd3cead89	ee8b1d0ea22411ddb074dbd65f1665cf
49935.0	4867	13682ac418603aa0966369d46bbf282f562acf47	8e63fd3e77796b102589b1ba1e4441c7982e4132
50849.0	45	ee8b1d0ea22411ddb074dbd65f1665cf	775bc5c30e27f0e562115d136e7f7edbd3cead89
300192.0	12	95e815d1541bf6f358cfffbe66ab3af0d0c09d09	511a418e72591eb7e33f703f04c3fa16df6c90bd
29606.0	4867	8e63fd3e77796b102589b1ba1e4441c7982e4132	ee8a3de4a22411dd874bf31dc846041d
56.0	4867	ee8a3de4a22411dd874bf31dc846041d	9d8974baddfc0e53300829f37e5fc88b0f5ce61b
34766.0	12	511a418e72591eb7e33f703f04c3fa16df6c90bd	0159a99ed28b0581890608d24ada9decc4874197
54967.0	4867	9d8974baddfc0e53300829f37e5fc88b0f5ce61b	8e63fd3e77796b102589b1ba1e4441c7982e4132
381732.0	1587	eeb366e2a22411ddad663356f84ff6df	ee8a3de4a22411dd874bf31dc846041d
76.0	1587	ee8a3de4a22411dd874bf31dc846041d	ae1e7198bc3074ff1b2e9ff520c30bc1898d038e
59.0	1587	ae1e7198bc3074ff1b2e9ff520c30bc1898d038e	ee8a3de4a22411dd874bf31dc846041d
15294.0	4867	8e63fd3e77796b102589b1ba1e4441c7982e4132	ee903e42a22411dda467ff8194c6b95d
43.0	4867	ee903e42a22411dda467ff8194c6b95d	74cbd2c215c2c13c4b6110ada96de8891b355dda
13770.0	4867	74cbd2c215c2c13c4b6110ada96de8891b355dda	ee903e42a22411dda467ff8194c6b95d
137.0	4867	ee903e42a22411dda467ff8194c6b95d	708a77db476d737e54b8bf4663fc79b346d696d2
10828.0	4867	708a77db476d737e54b8bf4663fc79b346d696d2	ee8a3de4a22411dd874bf31dc846041d
39.0	4867	ee8a3de4a22411dd874bf31dc846041d	f76b2ea6b45eff3bc8e4399145cc17a0601f5c8d
128193.0	12	0159a99ed28b0581890608d24ada9decc4874197	511a418e72591eb7e33f703f04c3fa16df6c90bd
55124.0	4867	f76b2ea6b45eff3bc8e4399145cc17a0601f5c8d	8e63fd3e77796b102589b1ba1e4441c7982e4132
511791.0	876	fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f	2659fc519890c924f82b4475ddd71b058178d02b
3786.0	4867	8e63fd3e77796b102589b1ba1e4441c7982e4132	ee8a3de4a22411dd874bf31dc846041d
79.0	4867	ee8a3de4a22411dd874bf31dc846041d	c1aa04bf421e5b38c3d18933e9994d3f289def65
19003.0	876	2659fc519890c924f82b4475ddd71b058178d02b	572e20738130fddc7c389f2ab14f4e4b22a97c39
164506.0	4867	c1aa04bf421e5b38c3d18933e9994d3f289def65	ee903e42a22411dda467ff8194c6b95d
71.0	4867	ee903e42a22411dda467ff8194c6b95d	13682ac418603aa0966369d46bbf282f562acf47
361841.0	45	775bc5c30e27f0e562115d136e7f7edbd3cead89	2fcc820fc1d95b1e8a3a219c7e3689bb8d65042c
192146.0	12	511a418e72591eb7e33f703f04c3fa16df6c90bd	2a79f14120945873482b7823caabe2fcde848722
7347.0	12	2a79f14120945873482b7823caabe2fcde848722	d435a6cdd786300dff204ee7c2ef942d3e9034e2
55722.0	12	d435a6cdd786300dff204ee7c2ef942d3e9034e2	2a79f14120945873482b7823caabe2fcde848722
96158.0	12	2a79f14120945873482b7823caabe2fcde848722	9f9af029585ba014e07cd3910ca976cf56160616
165786.0	45	2fcc820fc1d95b1e8a3a219c7e3689bb8d65042c	7f03f3f2febc46f3fa832d98251b0c98f64bc19b
16200.0	45	7f03f3f2febc46f3fa832d98251b0c98f64bc19b	ef45799ca22411dd9236df37bed1f662
423463.0	876	572e20738130fddc7c389f2ab14f4e4b22a97c39	1cc641954099c249e0e4ef0402da3fd0364d95f0
74929.0	45	ef45799ca22411dd9236df37bed1f662	7f03f3f2febc46f3fa832d98251b0c98f64bc19b
107819.0	12	9f9af029585ba014e07cd3910ca976cf56160616	9a15f42d1c524c306eb91c3df1216db248a8f224
564.0	12	9a15f42d1c524c306eb91c3df1216db248a8f224	f37062d9a65543a46f2ba13299ba77a370a1c4eb
77837.0	45	7f03f3f2febc46f3fa832d98251b0c98f64bc19b	775bc5c30e27f0e562115d136e7f7edbd3cead89
69070.0	12	f37062d9a65543a46f2ba13299ba77a370a1c4eb	511a418e72591eb7e33f703f04c3fa16df6c90bd
31742.0	12	511a418e72591eb7e33f703f04c3fa16df6c90bd	cfe21c6800c88f06d7d0683b1535821c75c954ad
684169.0	1587	ee8a3de4a22411dd874bf31dc846041d	ee8fa02ca22411ddb71a53435ccdb414
84.0	189	eeb1943ea22411dd8482fba3141f3ee0	4f0f5c96ca8457ccd84c30f91c0555bd7e615c81
